TransactionID,CustomerName,Date,Time,Email,PhoneNumber,ProductName,Quantity,Price,TotalAmount,PaymentMethod,ShippingAddress,OrderStatus,CustomerFeedback,Region
T05374,Catherine Jackson,2024-01-14,11:55:08,walkerpaul@hotmail.com,796.535.8121,Headphones,3,977.69,1400.6,Cash,"1848 Pamela Brook Apt. 256, North Heather, WI 89604",Pending,Great service,North West
T05375,Brian Charles,2024-05-28,00:40:12,kgutierrez@nichols.com,273-191-9072,Laptop,4,346.63,4232.02,Credit Card,"77281 James Wells Apt. 881, Kleinside, IN 44503",Pending,Packaging was damaged,South East
T05376,Kaylee Johnson,2024-06-02,11:52:22,amanda21@yahoo.com,(170)794-7793x18253,Headphones,5,555.44,157.09,Online,"189 Adrian Plain, Harrishaven, ME 96932",Delivered,Packaging was damaged,North East
T05377,Joe Ball,2024-01-30,15:29:04,stephaniedominguez@todd.com,969.686.8683,Headphones,5,631.96,583.01,Credit Card,"Unit 6568 Box 2483, DPO AE 35682",Shipped,Satisfied,North East
T05378,Stephanie Rubio,2024-05-17,12:57:41,fwinters@mcclure.com,240.487.4450x2455,Smartphone,3,774.15,2868.68,Credit Card,"2785 Barnes Dale, Meganmouth, WI 83376",Pending,N/A,West Coast
T05379,Stephanie Gilmore,2024-05-14,10:36:28,matthew56@gmail.com,(100)293-4591x763,Gaming Mouse,4,740.49,4857.25,Cash,"21707 Todd Falls, Port Martinhaven, NV 58919",Pending,Packaging was damaged,South
T05380,Sandy Brown,2024-05-28,12:38:03,victoriajordan@hotmail.com,326-752-5520,Laptop,5,462.75,3964.47,Cash,"9504 Duarte Grove Apt. 468, Hardyview, VA 93473",Shipped,N/A,West Coast
T05381,Mary Mccoy,2024-11-03,16:25:07,victor58@clayton.net,+1-486-379-4416x71092,Laptop,4,608.11,582.29,Credit Card,"285 Bates Drive Suite 481, West Elizabethton, MO 29351",Pending,Packaging was damaged,South
T05382,Jason Thomas,2024-01-09,20:19:00,johnsmith@gmail.com,395.085.5529x1566,Gaming Mouse,2,538.51,2121.62,Credit Card,"21575 Lucas Mission, Lake Christopherchester, ME 62272",Pending,Arrived on time,North East
T05383,Isabella Meyer,2024-10-28,00:41:00,garyburke@powell.info,+1-502-897-2054x5461,Smartphone,5,523.46,4606.31,Online,"906 Mitchell Plains Suite 232, Williamport, NC 35984",Shipped,Packaging was damaged,South East
T05384,Margaret Mccormick,2024-10-15,04:11:44,eric67@diaz.biz,950.045.4182x38155,Smartwatch,5,118.94,3290.29,Credit Card,"83990 Nathan Alley Suite 735, Port Vanessa, DC 41489",Delivered,Great service,North West
T05385,Cathy Vance,2024-03-10,15:01:47,annawilson@daugherty.net,(079)168-0293,Laptop,4,675.46,904.35,Cash,"47674 Pena Drives Apt. 917, Lake Sierraberg, MT 86493",Shipped,Packaging was damaged,South
T05386,Deborah King,2024-09-21,09:48:40,ifrench@stevens-adams.com,562.789.3612,Smartphone,5,570.08,393.59,Credit Card,"3174 Conley Turnpike, North Karen, IL 08566",Shipped,Arrived on time,South
T05387,Sandy Smith,2024-02-11,21:31:29,amanda53@caldwell.com,5091962785,Gaming Mouse,2,54.89,3420.85,Credit Card,"USS Cook, FPO AP 65748",Delivered,Great service,South
T05388,April Woods,2024-11-12,20:56:47,ctucker@brown.biz,1455128612,Headphones,3,246.84,281.02,Online,"37698 Douglas Ramp, North Christon, PA 76767",Pending,Great service,North West
T05389,Holly Grant,2024-02-08,14:16:18,michelle82@yahoo.com,845.119.4735,Smartwatch,1,527.92,3460.32,Credit Card,"238 Hernandez Underpass, Andrewside, AK 05404",Delivered,Packaging was damaged,South East
T05390,Zachary Smith,2024-05-29,01:05:52,johnrussell@davis.com,485-149-4827x8019,Smartphone,2,519.88,4071.44,Online,"155 Davis Key Suite 263, Markfurt, VT 82072",Pending,Packaging was damaged,North East
T05391,Carlos Chan PhD,2024-05-14,14:27:54,fisherwilliam@hotmail.com,+1-652-062-7796x1349,Laptop,3,835.35,4034.16,Credit Card,"817 Moore Mountains, Markland, MA 13262",Shipped,N/A,South
T05392,Ashley Brown,2024-01-03,12:47:03,knappraymond@johns.com,001-794-124-7861,Smartphone,1,671.57,4743.25,Online,"836 Johnson Burgs Apt. 706, Chadhaven, AL 74706",Shipped,Satisfied,North East
T05393,Adrian Dean,2024-03-23,03:36:33,marc41@villegas-flowers.info,(930)390-1815,Smartphone,3,96.91,1788.36,Cash,"8271 Guerra Bridge, Michelletown, VT 50069",Delivered,Arrived on time,South East
T05394,Philip Moreno,2024-10-10,21:27:27,yrivera@hotmail.com,4737934309,Headphones,3,524.17,3654.46,Online,"84395 Little Wells, Owenborough, AK 58220",Shipped,Arrived on time,South East
T05395,Melanie Gamble,2024-05-02,02:40:25,orodriguez@gmail.com,+1-510-641-8600x00800,Smartphone,5,363.67,4258.93,Cash,"4208 Kara Roads, West Andrewhaven, MT 48025",Shipped,Great service,North East
T05396,Kimberly Williamson,2024-09-13,22:01:59,casey69@allen.biz,+1-499-708-6068,Gaming Mouse,5,28.21,4426.8,Credit Card,"175 Jeffrey Estates, Danielview, ND 01783",Delivered,Arrived on time,South East
T05397,Steven Hernandez,2024-06-15,04:56:40,roachrachel@hotmail.com,+1-018-754-8627x34505,Laptop,2,341.47,382.93,Credit Card,"Unit 9215 Box 2017, DPO AE 03922",Shipped,Packaging was damaged,South East
T05398,Luis Cunningham,2024-03-20,22:33:33,msmith@hotmail.com,(259)512-7012x3782,Smartphone,2,844.71,2213.64,Online,"46207 Jennifer Burgs, Ryanhaven, MT 10099",Shipped,Great service,South
T05399,John Petersen,2024-03-25,20:44:15,dallen@yahoo.com,918-641-4983x547,Headphones,1,596.35,1643.62,Online,"14694 Justin Pine Suite 402, South Nancyport, LA 68132",Shipped,Arrived on time,South
T05400,Melinda Robinson,2024-09-10,09:06:18,smithamanda@howell.com,716.166.5077,Smartwatch,2,952.99,1130.25,Online,"323 Sanchez Bypass, Amyfort, RI 15703",Pending,Arrived on time,West Coast
T05401,Cheryl Boyle,2024-06-01,07:37:09,tammygrant@yahoo.com,(670)830-5946,Headphones,4,287.2,3088.93,Online,"12660 William Mountains, Port Diana, NY 73028",Delivered,Satisfied,North West
T05402,Mrs. Sarah Hood DVM,2024-07-27,16:34:36,mejiaemily@gmail.com,652.414.1281x599,Smartphone,5,559.02,3439.17,Online,"978 York Crossroad Apt. 392, South Bretttown, OH 29091",Delivered,Great service,West Coast
T05403,Erin Brown,2024-11-07,02:27:14,jill63@cruz.org,847.189.0495,Smartphone,1,177.36,2142.78,Credit Card,"63791 Santos Streets, East Tiffany, TX 01071",Delivered,N/A,South
T05404,Stephanie Davis,2024-01-10,23:01:30,denisehuffman@levine-bryan.org,(404)405-6641,Headphones,4,230.41,4484.12,Credit Card,"034 David Brook Apt. 292, South Theresa, MA 83762",Shipped,Great service,West Coast
T05405,Brian Hoover,2024-06-28,08:56:47,victoria71@hernandez.net,001-352-390-0188x51580,Laptop,3,797.13,2614.13,Credit Card,"17550 Benjamin Plaza, Ericview, AZ 25311",Delivered,Great service,North East
T05406,Shannon Phillips,2024-11-05,06:59:38,ychristian@berry.com,971-421-3474x87892,Gaming Mouse,4,887.32,1464.81,Cash,"Unit 3924 Box 6299, DPO AA 60338",Delivered,Great service,North East
T05407,Dylan Todd,2024-08-27,18:32:45,mannteresa@hotmail.com,134.188.8921x8491,Smartphone,5,696.74,2128.54,Cash,"PSC 6608, Box 5236, APO AP 60808",Pending,N/A,North West
T05408,Gwendolyn Welch,2024-04-20,16:57:29,ihayes@cantu.com,001-069-417-8660x55645,Gaming Mouse,1,290.66,339.33,Cash,"41879 Marshall Ramp Apt. 509, East Christianshire, MN 04887",Shipped,Arrived on time,South
T05409,Larry Silva,2024-10-13,16:18:41,cprice@evans-campbell.com,596.878.8276x5830,Smartphone,3,888.0,1430.03,Credit Card,"316 Justin Lock, Williamsmouth, NH 97628",Pending,Great service,West Coast
T05410,Vanessa Hughes,2024-03-27,13:16:50,rickywilliamson@ali.com,255.177.6275x81519,Laptop,2,897.0,4860.95,Online,"84616 Wendy Dam, East Timothytown, MO 42459",Delivered,Satisfied,South East
T05411,Christopher Greer,2024-10-05,17:05:04,saunderskerri@arias-green.net,682.689.8184x103,Headphones,5,545.53,3443.48,Online,"3897 Reynolds Locks Suite 806, Thompsonchester, MO 99183",Shipped,Arrived on time,North West
T05412,Charles Smith,2024-07-20,20:31:38,barbara82@gmail.com,001-320-179-7539x36931,Headphones,5,139.03,1893.53,Cash,"PSC 0808, Box 0815, APO AP 55228",Shipped,Packaging was damaged,North East
T05413,David Nelson,2024-07-21,10:23:29,timothysmith@larson-dean.com,+1-825-234-8384x70536,Smartwatch,1,396.88,2440.13,Credit Card,"926 Curtis Ferry Apt. 636, Hughesstad, ND 65168",Shipped,Packaging was damaged,South
T05414,Melanie Mason,2024-05-11,01:02:17,wesley91@hotmail.com,(264)328-5692,Headphones,4,876.09,1855.04,Cash,"0391 Jones Lodge, North Benjamin, NJ 75475",Delivered,N/A,North East
T05415,Thomas Murphy,2024-01-07,03:09:04,hernandezcharles@hotmail.com,(454)137-4046x798,Laptop,1,60.25,1717.3,Online,"677 Reilly Inlet, East Lauraberg, NC 74391",Pending,Packaging was damaged,West Coast
T05416,Jacob Martin,2024-01-11,05:41:18,andrea92@hotmail.com,337.649.5732x59757,Gaming Mouse,1,673.29,312.26,Credit Card,"242 Michael Mills Suite 617, Port Calvinport, WY 35767",Shipped,Satisfied,North West
T05417,Thomas Morgan,2024-02-09,22:19:45,benjaminbonilla@gmail.com,(553)142-7969x2787,Headphones,4,326.19,961.03,Cash,"04442 Serrano Divide Apt. 038, Gregorybury, NC 51823",Delivered,Great service,South East
T05418,Sabrina York,2024-01-31,03:42:14,michaelkim@yahoo.com,081.701.3351,Headphones,5,482.64,122.85,Cash,"66844 Derrick Dale, Port Joel, CO 78589",Shipped,Great service,South
T05419,Sean Reid,2024-09-16,01:43:31,richard49@yahoo.com,+1-206-090-9897x6186,Smartphone,1,920.38,1762.29,Credit Card,"7604 Williams Ford Suite 896, Aliciaburgh, OH 89625",Shipped,Arrived on time,South East
T05420,Christina Lopez,2024-02-08,11:05:46,jeremyhawkins@yahoo.com,+1-621-110-7678x13167,Smartwatch,5,435.65,3058.96,Online,"4266 Lori Streets Apt. 187, Brennanchester, OR 23938",Shipped,Arrived on time,West Coast
T05421,Adrian Williams,2024-03-21,18:35:08,millerandre@smith-nelson.net,785.655.7153,Smartphone,2,683.3,1140.7,Online,"45160 Michael Prairie, South Glennberg, MD 36957",Shipped,Satisfied,West Coast
T05422,Steven Hess,2024-10-04,09:22:17,stevenwilson@english.info,287-264-6086,Headphones,4,896.44,3130.28,Cash,"3775 Horn Street, North Ashleyton, RI 66542",Shipped,Great service,North West
T05423,Andrea Williams,2024-10-21,17:56:55,pattersonsydney@lawrence.com,001-141-016-1681x8030,Smartwatch,4,97.06,1493.68,Cash,"21242 John Road Suite 013, Royview, VA 18599",Shipped,Packaging was damaged,South East
T05424,Matthew Allen,2024-02-22,10:39:53,waltersapril@baldwin.info,001-815-922-9221x96532,Gaming Mouse,2,55.45,4199.79,Cash,"1249 Ashley Isle, Phillipstad, IN 35497",Delivered,Satisfied,South East
T05425,Mrs. Vanessa Castro,2024-04-02,12:44:45,robertskatrina@hotmail.com,+1-145-269-1828x3368,Smartwatch,2,585.49,1357.43,Online,"26549 Peggy Streets Apt. 541, Davidbury, WA 03078",Pending,Satisfied,South
T05426,Sheila Price,2024-03-06,23:06:51,kmullen@yahoo.com,001-536-596-8425x829,Smartwatch,5,915.53,4368.88,Online,"135 Martin Station Suite 552, Port Michellebury, TX 89766",Pending,Arrived on time,West Coast
T05427,Christina Walker,2024-06-01,02:35:44,tina96@tate.com,068-031-9896x1280,Gaming Mouse,3,826.21,799.57,Credit Card,"7763 White Burg, Hicksfurt, MI 95525",Delivered,Great service,North East
T05428,Francisco Ramos,2024-04-02,07:43:49,oduncan@hotmail.com,(514)184-1319x9457,Smartphone,5,994.41,1246.15,Online,"60869 Zuniga Drive Apt. 238, Samanthafurt, WA 80443",Delivered,Arrived on time,South
T05429,Lisa Burnett,2024-04-27,09:18:57,gloria56@sanders.com,(663)963-8259,Headphones,1,889.66,3140.9,Online,"00085 David Forge, Port Caitlinmouth, TN 25609",Pending,N/A,West Coast
T05430,Michael Hall,2024-03-15,10:14:07,davidsanchez@jimenez.com,(518)807-0526x4514,Smartphone,3,479.23,2638.13,Credit Card,"186 Karen Roads, Chavezhaven, RI 48625",Shipped,Packaging was damaged,West Coast
T05431,Brittany Weaver,2024-05-11,18:28:21,gouldjo@hotmail.com,001-417-839-7425,Headphones,2,760.23,2164.58,Credit Card,"USNV King, FPO AE 02985",Shipped,Great service,North West
T05432,Matthew Weaver,2024-03-06,22:39:53,tinasmith@becker.com,6676663930,Smartphone,3,281.61,3034.33,Cash,"134 Jones Mews Suite 011, Harrisstad, WA 60309",Pending,Arrived on time,West Coast
T05433,Martin Mcclain,2024-02-01,01:15:36,richard88@carter.com,(121)713-6902x559,Smartphone,2,693.51,327.44,Online,"92244 Walsh Neck, Trujilloside, VT 06688",Pending,Arrived on time,South East
T05434,Brad Guerra,2024-09-15,14:28:18,jonathan31@gmail.com,525.041.1749,Smartwatch,3,591.33,823.83,Online,"073 Angela Circle Suite 889, South Megan, CA 40515",Delivered,N/A,North East
T05435,Sandra Gray,2024-05-17,09:14:38,prattpatrick@gmail.com,516-282-2730x51722,Gaming Mouse,5,304.31,448.5,Credit Card,"2974 Acosta Walk, Jamesfort, IA 34138",Shipped,Satisfied,West Coast
T05436,Pamela Gonzales,2024-09-30,22:10:40,jennifermartinez@grant.net,575-879-6953x83396,Laptop,1,367.59,1295.3,Credit Card,"4231 Michael Hollow Apt. 191, North Cynthiamouth, OK 66070",Shipped,Great service,North West
T05437,Amy Hart,2024-07-12,11:27:50,matthewrodriguez@gmail.com,9772640285,Smartwatch,2,381.12,3984.6,Cash,"363 Russell Spur Suite 187, Katherineshire, AR 47810",Delivered,Satisfied,South
T05438,Pamela Garcia,2024-01-22,00:26:41,stephaniecook@gmail.com,001-547-976-8514,Gaming Mouse,3,976.91,2091.55,Credit Card,"27898 Houston Ports, North Thomaston, MO 84825",Delivered,Satisfied,West Coast
T05439,Jonathan Fitzgerald,2024-08-14,18:52:30,michelle56@howard-trevino.net,001-990-684-1464,Gaming Mouse,5,889.58,4494.23,Online,"8309 Sparks Greens Apt. 577, Lake Rebecca, NH 57709",Delivered,Satisfied,North West
T05440,Kristi Gates,2024-06-18,01:02:05,katrinawilliams@yahoo.com,+1-603-283-4804x01881,Laptop,1,139.88,4217.55,Credit Card,"433 Kenneth Hill, Travisburgh, DC 35367",Delivered,Packaging was damaged,North East
T05441,Linda Gregory,2024-06-23,15:00:29,rickymitchell@yahoo.com,5670226889,Gaming Mouse,2,435.57,624.36,Credit Card,"29313 Warner Trail, Mclaughlinchester, PA 69972",Shipped,Packaging was damaged,North East
T05442,Mr. Thomas Lopez,2024-05-24,18:46:09,barbaradavis@garcia.org,275.480.8873,Headphones,1,188.89,3800.45,Credit Card,"7014 Little Junctions Suite 429, West Teresa, DC 72625",Delivered,N/A,South East
T05443,James Carey,2024-01-17,09:02:18,chelsea03@johnson-williams.com,+1-997-100-5970x230,Gaming Mouse,2,329.73,2868.69,Cash,"3203 Heather Ford Apt. 261, Parkhaven, NY 35362",Pending,Great service,West Coast
T05444,Carla Morgan,2024-03-31,09:25:43,jamesfisher@hotmail.com,+1-052-006-3307x1447,Smartwatch,3,737.76,4457.53,Online,"29186 Nicholas Cape Suite 366, Port Jeffville, WY 36298",Delivered,Satisfied,North East
T05445,Patrick White,2024-07-24,03:48:37,rrodriguez@fitzgerald.info,(032)745-6846x1295,Gaming Mouse,4,713.42,956.35,Credit Card,"33697 Christine Village Apt. 398, Castanedafort, DC 98163",Delivered,N/A,West Coast
T05446,Ashley Johnson,2024-04-27,06:16:17,nmay@flores-gibson.info,295-403-5157,Laptop,1,455.37,1233.6,Cash,"66914 Mathews Forges, Kariview, OK 08631",Shipped,Great service,South East
T05447,Michael Bishop,2024-10-13,04:19:35,jcox@soto-willis.org,001-903-124-6286,Headphones,3,501.93,2571.98,Credit Card,"7862 Michael Islands Suite 746, South Caseyshire, ME 94088",Shipped,N/A,South
T05448,Amanda Hahn,2024-02-11,02:00:36,kruiz@gmail.com,639.872.5251,Smartwatch,1,499.37,4938.79,Cash,"59567 Shawn Gateway Apt. 538, East Graceville, UT 10207",Delivered,Satisfied,South East
T05449,Joshua Brown,2024-05-28,13:00:03,carteremily@chase.com,698-221-4556x00371,Gaming Mouse,3,645.3,1495.99,Online,"723 Shepard Ridges, Port Josephshire, AZ 06916",Shipped,Great service,South
T05450,William Garcia,2024-07-11,03:37:34,blevinswalter@lopez-hicks.biz,(101)717-3228,Laptop,1,133.85,2340.42,Online,"224 Jeffrey Harbor, New Nicholas, AL 32153",Pending,N/A,West Coast
T05451,Andrew Hudson,2024-08-02,04:29:18,leslie73@hotmail.com,001-526-833-9331x24442,Gaming Mouse,1,379.05,2884.66,Credit Card,"USNV Neal, FPO AP 35813",Pending,Great service,North West
T05452,Breanna Pearson,2024-03-28,14:57:08,saundersdaniel@yahoo.com,001-408-483-9806x684,Smartphone,3,146.13,514.59,Online,"781 Cameron Forks Suite 089, West Mike, AR 49274",Shipped,Packaging was damaged,West Coast
T05453,Eric Carr,2024-10-30,22:11:02,diana94@yahoo.com,894-353-2488x5177,Smartwatch,4,664.47,671.95,Online,"033 Hamilton Ford, New Douglas, WV 87868",Pending,Arrived on time,North East
T05454,Natalie Lane,2024-02-14,05:47:25,scottodom@clark.net,(545)441-8165x086,Headphones,4,462.27,3449.53,Cash,"179 Washington Extensions Apt. 657, Katherinestad, SD 27894",Delivered,N/A,North East
T05455,Krystal Bernard,2024-07-10,06:04:40,yrobertson@miller-perry.biz,073.946.9257,Laptop,4,519.64,196.03,Credit Card,"USCGC Sparks, FPO AE 94729",Delivered,Great service,North West
T05456,Gerald Hill,2024-06-12,23:22:29,steventaylor@yahoo.com,(953)624-9413x7821,Gaming Mouse,1,914.59,1242.95,Online,"USNV Hill, FPO AA 12825",Shipped,Great service,South
T05457,Sandra Martinez,2024-01-14,10:34:09,mannsharon@yahoo.com,975-115-1621,Headphones,1,808.23,3957.18,Credit Card,"USNV Johnson, FPO AE 34325",Delivered,Packaging was damaged,South
T05458,Nancy Welch,2024-06-29,04:44:08,brian93@jones-jordan.biz,001-335-360-5849x913,Headphones,4,731.53,2895.43,Credit Card,"469 Charles Gardens, North Donna, VT 51180",Delivered,N/A,South East
T05459,Joel White,2024-05-27,12:06:33,phowell@cameron.org,724.325.4773,Headphones,3,509.91,4977.71,Cash,"213 Charlene Prairie, North Waltermouth, MA 56512",Shipped,N/A,South
T05460,Mary Keller,2024-05-25,14:06:57,bowmanmargaret@hotmail.com,875.965.9632x529,Gaming Mouse,4,317.72,4928.27,Cash,"249 William Terrace Suite 083, Mayborough, SC 92393",Delivered,Great service,South East
T05461,John Perez,2024-05-15,02:16:49,nathaniel44@hotmail.com,271.533.9164x50045,Smartwatch,4,815.56,918.37,Cash,"6729 Diaz Path Suite 239, North Jasminefurt, VA 66088",Pending,Great service,South East
T05462,Sherry Bishop DVM,2024-10-23,00:00:23,kevin76@hotmail.com,309.232.7304x2104,Headphones,2,462.06,320.48,Online,"6414 Tamara Motorway, South Jordanchester, WV 08992",Shipped,Satisfied,South
T05463,Mark Solis,2024-02-23,01:57:07,oconnorhunter@murphy.net,(005)634-5471x479,Smartwatch,4,737.43,1688.5,Online,"78396 Hansen Cliff, Lake Tonyaton, NC 97500",Delivered,Great service,North East
T05464,Bradley Rodriguez,2024-06-24,10:46:08,christie65@anderson-sanchez.com,492.508.4564,Gaming Mouse,3,507.35,1092.3,Cash,"67025 Andrew Parks Apt. 348, North Rita, WY 51251",Delivered,Packaging was damaged,West Coast
T05465,Justin Jordan,2024-01-09,07:21:58,vsantana@gmail.com,(947)160-7231,Smartphone,4,182.86,3301.04,Online,"USNV Parsons, FPO AA 48176",Shipped,Arrived on time,North East
T05466,Christopher Padilla,2024-11-11,11:04:47,lstevens@gmail.com,(592)564-2493x31762,Smartwatch,1,653.86,4998.18,Credit Card,"509 Emily Plains Suite 692, East Deanna, WA 60922",Delivered,N/A,North West
T05467,Hannah Powell,2024-04-23,13:47:30,sharpdaniel@hotmail.com,001-166-856-7399,Headphones,5,569.7,3374.43,Cash,"3926 Matthew Streets, East Elizabeth, SD 32989",Delivered,N/A,North West
T05468,Benjamin Morgan,2024-02-24,21:51:26,hhines@walton.com,185-787-9244x43582,Laptop,3,866.29,623.15,Online,"34452 Santos Ferry, New Michelle, TX 33323",Delivered,Satisfied,North West
T05469,David Jordan,2024-02-07,12:40:01,ortegacraig@gmail.com,973-103-1184x19975,Headphones,5,607.86,243.8,Online,"Unit 7836 Box 5113, DPO AE 36445",Pending,Satisfied,West Coast
T05470,John Hernandez,2024-03-28,03:51:34,jle@butler.com,+1-090-625-1615,Smartphone,1,704.61,2439.02,Credit Card,"284 Santos Dale Suite 925, New Christopher, VA 65384",Delivered,Arrived on time,West Coast
T05471,Jared Woodward,2024-08-04,12:38:57,moralesjessica@yahoo.com,907-798-0871x574,Laptop,4,260.37,1535.66,Credit Card,"505 Patricia Trafficway, Hughesmouth, NH 74433",Delivered,Arrived on time,West Coast
T05472,Maria Dickerson,2024-09-22,13:33:11,econley@gmail.com,122-918-1783x060,Smartwatch,1,638.89,4130.89,Credit Card,"83410 Kelly Fields Suite 703, Boonemouth, FL 32107",Delivered,Satisfied,North West
T05473,April Castro,2024-04-26,18:36:52,patricia79@wood-jones.org,(371)152-7654x472,Headphones,4,782.85,2938.93,Online,"522 Montoya Valley, Port Juan, CA 33749",Delivered,N/A,West Coast
T05474,Patrick Lee,2024-03-24,18:22:56,castanedabethany@chavez-torres.com,+1-974-134-2804x2784,Headphones,1,311.33,2096.83,Cash,"8786 Marsh Islands Apt. 972, Port Rodneyfort, ME 80211",Delivered,Great service,North East
T05475,Kevin Wilson,2024-07-06,17:34:24,gallegosjohn@hotmail.com,001-462-661-0127x184,Headphones,3,501.19,2889.37,Online,"895 Kathy Plaza Suite 905, West Andrewview, SC 28363",Delivered,Packaging was damaged,South East
